secid,date,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,expiration,rate
108105,2018-09-11,64881510,SPX,9999,1,32768,,A,,2020-06-19,1.744411
108105,2018-09-11,64881510,SPX,9999,1,32768,,A,,2020-12-18,1.817614
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-12,0
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-14,0
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-17,0.184996
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-19,0.38186
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-21,0.274908
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-24,0.40352
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-26,0.489434
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-09-28,0.545064
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-01,0.642826
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-03,0.626573
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-05,0.673186
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-08,0.747631
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-10,1.008666
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-12,0.930154
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-15,0.997767
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-17,0.964672
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-19,0.910227
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-26,0.851284
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-10-31,0.91529
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-11-02,0.909267
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-11-09,1.185991
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-11-16,1.410847
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-11-30,1.52142
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-12-21,1.545864
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2018-12-31,1.381482
108105,2018-09-12,64881510,SPX,9999,1,32768,,A,,2019-01-18,1.318221
