secid,date,symbol,symbol_flag,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,delta,gamma,vega,theta,optionid,cfadj,am_settlement,contract_size,ss_flag,forward_price,expiry_indicator,root,suffix,maturity_days,maturity_years,mid_price,strike
108105,2021-06-01,SPX 210618C2700000,1,2021-06-18,2021-06-01,C,2700000,1495.5,1499.9,1,1645,0.650975,0.998456,3e-06,1.484964,89.56023,129499412,1,1,100,0,,,,,17,0.0465753424657534,1497.7,2700.0
108105,2021-06-01,SPX 210618C2710000,1,2021-06-18,,C,2710000,1485.5,1490.0,0,0,0.672623,0.998188,4e-06,2.25001,83.29008,137642704,1,1,100,0,,,,,17,0.0465753424657534,1487.75,2710.0
108105,2021-06-01,SPX 210618C2720000,1,2021-06-18,2021-01-14,C,2720000,1475.5,1480.0,0,1,0.667179,0.998184,4e-06,2.261356,83.33583,137642705,1,1,100,0,,,,,17,0.0465753424657534,1477.75,2720.0
108105,2021-06-01,SPX 210618C2725000,1,2021-06-18,2020-12-24,C,2725000,1470.5,1474.9,0,452,0.637652,0.998452,3e-06,1.498664,89.66771,129499413,1,1,100,0,,,,,17,0.0465753424657534,1472.7,2725.0
108105,2021-06-01,SPX 210618C2730000,1,2021-06-18,,C,2730000,1465.5,1470.0,0,0,0.661754,0.99818,4e-06,2.27282,83.38157,137642706,1,1,100,0,,,,,17,0.0465753424657534,1467.75,2730.0
108105,2021-06-01,SPX 210618C2740000,1,2021-06-18,,C,2740000,1455.5,1460.0,0,0,0.656349,0.998175,4e-06,2.2844,83.42735,137642707,1,1,100,0,,,,,17,0.0465753424657534,1457.75,2740.0
108105,2021-06-01,SPX 210618C2750000,1,2021-06-18,2021-02-03,C,2750000,1445.5,1450.0,0,2114,0.650963,0.998171,5e-06,2.296099,83.47318,129499414,1,1,100,0,,,,,17,0.0465753424657534,1447.75,2750.0
108105,2021-06-01,SPX 210618C2760000,1,2021-06-18,,C,2760000,1435.5,1440.0,0,0,0.645597,0.998167,5e-06,2.307918,83.51905,137642708,1,1,100,0,,,,,17,0.0465753424657534,1437.75,2760.0
108105,2021-06-01,SPX 210618C2770000,1,2021-06-18,,C,2770000,1425.5,1430.0,0,0,0.640249,0.998163,5e-06,2.31986,83.56496,137642709,1,1,100,0,,,,,17,0.0465753424657534,1427.75,2770.0
108105,2021-06-01,SPX 210618C2775000,1,2021-06-18,2020-09-29,C,2775000,1420.5,1425.0,0,394,0.637582,0.998161,5e-06,2.325877,83.58794,129499415,1,1,100,0,,,,,17,0.0465753424657534,1422.75,2775.0
108105,2021-06-01,SPX 210618C2780000,1,2021-06-18,,C,2780000,1415.5,1420.1,0,0,0.653556,0.997895,6e-06,3.054671,77.70126,137642710,1,1,100,0,,,,,17,0.0465753424657534,1417.8,2780.0
108105,2021-06-01,SPX 210618C2790000,1,2021-06-18,,C,2790000,1405.5,1410.1,0,0,0.648142,0.997889,6e-06,3.072358,77.75122,137642711,1,1,100,0,,,,,17,0.0465753424657534,1407.8,2790.0
108105,2021-06-01,SPX 210618C2800000,1,2021-06-18,2021-02-02,C,2800000,1395.6,1400.0,0,5569,0.642748,0.997882,6e-06,3.090243,77.80127,129499416,1,1,100,0,,,,,17,0.0465753424657534,1397.8,2800.0
108105,2021-06-01,SPX 210618C2810000,1,2021-06-18,,C,2810000,1385.6,1390.1,0,0,0.651889,0.997619,8e-06,3.793098,72.21951,137642712,1,1,100,0,,,,,17,0.0465753424657534,1387.85,2810.0
108105,2021-06-01,SPX 210618C2820000,1,2021-06-18,,C,2820000,1375.6,1380.1,0,0,0.646444,0.99761,8e-06,3.816515,72.27434,137642713,1,1,100,0,,,,,17,0.0465753424657534,1377.85,2820.0
108105,2021-06-01,SPX 210618C2825000,1,2021-06-18,2021-01-11,C,2825000,1370.6,1375.1,0,903,0.643728,0.997606,8e-06,3.828327,72.30177,129499417,1,1,100,0,,,,,17,0.0465753424657534,1372.85,2825.0
108105,2021-06-01,SPX 210618C2830000,1,2021-06-18,,C,2830000,1365.6,1370.1,0,0,0.641016,0.997602,8e-06,3.840208,72.32925,137642714,1,1,100,0,,,,,17,0.0465753424657534,1367.85,2830.0
108105,2021-06-01,SPX 210618C2840000,1,2021-06-18,,C,2840000,1355.4,1360.3,0,0,0.635623,0.997592,8e-06,3.865004,72.37756,137642715,1,1,100,0,,,,,17,0.0465753424657534,1357.85,2840.0
108105,2021-06-01,SPX 210618C2850000,1,2021-06-18,2021-06-01,C,2850000,1345.6,1350.1,1,5619,0.630215,0.997583,8e-06,3.888427,72.43946,129499418,1,1,100,0,,,,,17,0.0465753424657534,1347.85,2850.0
108105,2021-06-01,SPX 210618C2860000,1,2021-06-18,,C,2860000,1335.6,1340.1,0,0,0.624841,0.997574,8e-06,3.912965,72.49477,137642716,1,1,100,0,,,,,17,0.0465753424657534,1337.85,2860.0
108105,2021-06-01,SPX 210618C2870000,1,2021-06-18,2021-03-17,C,2870000,1325.6,1330.1,0,4,0.619485,0.997565,8e-06,3.937796,72.55022,137642717,1,1,100,0,,,,,17,0.0465753424657534,1327.85,2870.0
108105,2021-06-01,SPX 210618C2875000,1,2021-06-18,2021-03-31,C,2875000,1320.6,1325.1,0,1345,0.616813,0.99756,8e-06,3.950324,72.578,129499419,1,1,100,0,,,,,17,0.0465753424657534,1322.85,2875.0
108105,2021-06-01,SPX 210618C2880000,1,2021-06-18,,C,2880000,1315.6,1320.2,0,0,0.62578,0.997295,1e-05,4.641444,67.2109,137642718,1,1,100,0,,,,,17,0.0465753424657534,1317.9,2880.0
108105,2021-06-01,SPX 210618C2890000,1,2021-06-18,,C,2890000,1305.7,1310.2,0,0,0.630396,0.99703,1.1e-05,5.321034,62.04636,137642719,1,1,100,0,,,,,17,0.0465753424657534,1307.95,2890.0
108105,2021-06-01,SPX 210618C2900000,1,2021-06-18,2021-05-20,C,2900000,1295.7,1300.1,0,6001,0.615003,0.997271,1e-05,4.703004,67.33281,129499420,1,1,100,0,,,,,17,0.0465753424657534,1297.9,2900.0
108105,2021-06-01,SPX 210618C2910000,1,2021-06-18,2021-01-26,C,2910000,1285.7,1290.2,0,1,0.61952,0.997002,1.1e-05,5.393185,62.17934,137642720,1,1,100,0,,,,,17,0.0465753424657534,1287.95,2910.0
108105,2021-06-01,SPX 210618C2920000,1,2021-06-18,,C,2920000,1275.7,1280.2,0,0,0.614107,0.996987,1.1e-05,5.429927,62.24629,137642721,1,1,100,0,,,,,17,0.0465753424657534,1277.95,2920.0
108105,2021-06-01,SPX 210618C2925000,1,2021-06-18,2021-02-03,C,2925000,1270.5,1275.2,0,1698,0.59033,0.99751,9e-06,4.079898,72.85775,129499421,1,1,100,0,,,,,17,0.0465753424657534,1272.85,2925.0
108105,2021-06-01,SPX 210618C2930000,1,2021-06-18,,C,2930000,1265.7,1270.2,0,0,0.608711,0.996973,1.2e-05,5.467142,62.31342,137642722,1,1,100,0,,,,,17,0.0465753424657534,1267.95,2930.0
108105,2021-06-01,SPX 210618C2940000,1,2021-06-18,2021-03-17,C,2940000,1255.7,1260.2,0,2,0.603332,0.996958,1.2e-05,5.504832,62.38079,137642723,1,1,100,0,,,,,17,0.0465753424657534,1257.95,2940.0
108105,2021-06-01,SPX 210618C2950000,1,2021-06-18,2021-04-05,C,2950000,1245.7,1250.2,0,3681,0.597969,0.996943,1.2e-05,5.543007,62.44843,129499422,1,1,100,0,,,,,17,0.0465753424657534,1247.95,2950.0
108105,2021-06-01,SPX 210618C2960000,1,2021-06-18,2021-05-20,C,2960000,1235.6,1240.3,0,52,0.592633,0.996927,1.2e-05,5.582494,62.51008,137642724,1,1,100,0,,,,,17,0.0465753424657534,1237.9499999999998,2960.0
108105,2021-06-01,SPX 210618C2970000,1,2021-06-18,2021-05-19,C,2970000,1225.8,1230.3,0,10,0.603297,0.996394,1.5e-05,6.91449,52.60481,137642725,1,1,100,0,,,,,17,0.0465753424657534,1228.05,2970.0
108105,2021-06-01,SPX 210618C2975000,1,2021-06-18,2021-01-28,C,2975000,1220.8,1225.2,0,1430,0.593018,0.99664,1.4e-05,6.30302,57.57243,129499423,1,1,100,0,,,,,17,0.0465753424657534,1223.0,2975.0
108105,2021-06-01,SPX 210618C2980000,1,2021-06-18,,C,2980000,1215.8,1220.3,0,0,0.597869,0.996374,1.5e-05,6.964149,52.68501,137642726,1,1,100,0,,,,,17,0.0465753424657534,1218.05,2980.0
108105,2021-06-01,SPX 210618C2990000,1,2021-06-18,,C,2990000,1205.8,1210.3,0,0,0.592457,0.996353,1.5e-05,7.01447,52.76558,137642727,1,1,100,0,,,,,17,0.0465753424657534,1208.05,2990.0
108105,2021-06-01,SPX 210618C2995000,1,2021-06-18,,C,2995000,1200.8,1205.3,0,0,0.589757,0.996343,1.5e-05,7.039869,52.8061,137821275,1,1,100,0,,,,,17,0.0465753424657534,1203.05,2995.0
108105,2021-06-01,SPX 210618C3000000,1,2021-06-18,2021-06-01,C,3000000,1195.7,1200.3,800,61616,0.579633,0.996595,1.4e-05,6.416904,57.75917,129499424,1,1,100,0,,,,,17,0.0465753424657534,1198.0,3000.0
108105,2021-06-01,SPX 210618C3005000,1,2021-06-18,,C,3005000,1190.8,1195.3,0,0,0.584369,0.996322,1.6e-05,7.091204,52.88728,137821276,1,1,100,0,,,,,17,0.0465753424657534,1193.05,3005.0
108105,2021-06-01,SPX 210618C3010000,1,2021-06-18,2021-03-02,C,3010000,1185.8,1190.3,0,27,0.581681,0.996312,1.6e-05,7.117133,52.92801,137642728,1,1,100,0,,,,,17,0.0465753424657534,1188.05,3010.0
108105,2021-06-01,SPX 210618C3015000,1,2021-06-18,,C,3015000,1180.8,1185.3,0,0,0.578996,0.996301,1.6e-05,7.143238,52.96885,137821277,1,1,100,0,,,,,17,0.0465753424657534,1183.05,3015.0
108105,2021-06-01,SPX 210618C3020000,1,2021-06-18,,C,3020000,1175.8,1180.3,0,0,0.576316,0.99629,1.6e-05,7.169521,53.00978,137642729,1,1,100,0,,,,,17,0.0465753424657534,1178.05,3020.0
108105,2021-06-01,SPX 210618C3025000,1,2021-06-18,2021-03-18,C,3025000,1170.8,1175.2,0,2353,0.566346,0.996547,1.5e-05,6.53469,57.94801,129499425,1,1,100,0,,,,,17,0.0465753424657534,1173.0,3025.0
108105,2021-06-01,SPX 210618C3030000,1,2021-06-18,2021-05-18,C,3030000,1165.7,1170.4,0,1,0.570958,0.996269,1.6e-05,7.221837,53.09785,137642730,1,1,100,0,,,,,17,0.0465753424657534,1168.0500000000002,3030.0
108105,2021-06-01,SPX 210618C3035000,1,2021-06-18,,C,3035000,1160.7,1165.4,0,0,0.568289,0.996258,1.6e-05,7.248665,53.13909,137821278,1,1,100,0,,,,,17,0.0465753424657534,1163.0500000000002,3035.0
108105,2021-06-01,SPX 210618C3040000,1,2021-06-18,,C,3040000,1155.9,1160.3,0,0,0.572214,0.995982,1.8e-05,7.920819,48.39654,137642731,1,1,100,0,,,,,17,0.0465753424657534,1158.1,3040.0
108105,2021-06-01,SPX 210618C3045000,1,2021-06-18,,C,3045000,1150.9,1155.4,0,0,0.575579,0.99571,1.9e-05,8.576316,43.75835,137821279,1,1,100,0,,,,,17,0.0465753424657534,1153.15,3045.0
108105,2021-06-01,SPX 210618C3050000,1,2021-06-18,2021-03-31,C,3050000,1145.9,1150.3,0,6054,0.566846,0.995957,1.8e-05,7.980507,48.48591,129499426,1,1,100,0,,,,,17,0.0465753424657534,1148.1,3050.0
108105,2021-06-01,SPX 210618C3055000,1,2021-06-18,,C,3055000,1140.9,1145.4,0,0,0.570173,0.995683,2e-05,8.641337,43.85436,137821280,1,1,100,0,,,,,17,0.0465753424657534,1143.15,3055.0
108105,2021-06-01,SPX 210618C3060000,1,2021-06-18,,C,3060000,1135.9,1140.3,0,0,0.561493,0.995932,1.9e-05,8.04104,48.57576,137642732,1,1,100,0,,,,,17,0.0465753424657534,1138.1,3060.0
108105,2021-06-01,SPX 210618C3065000,1,2021-06-18,,C,3065000,1130.9,1135.4,0,0,0.564782,0.995655,2e-05,8.707265,43.95103,137821281,1,1,100,0,,,,,17,0.0465753424657534,1133.15,3065.0
108105,2021-06-01,SPX 210618C3070000,1,2021-06-18,2021-05-12,C,3070000,1125.9,1130.4,0,1,0.562092,0.995641,2e-05,8.740587,43.99953,137642733,1,1,100,0,,,,,17,0.0465753424657534,1128.15,3070.0
108105,2021-06-01,SPX 210618C3075000,1,2021-06-18,2020-12-16,C,3075000,1120.9,1125.4,0,3225,0.559406,0.995627,2e-05,8.774148,44.04817,129499427,1,1,100,0,,,,,17,0.0465753424657534,1123.15,3075.0
108105,2021-06-01,SPX 210618C3080000,1,2021-06-18,2021-03-19,C,3080000,1115.9,1120.4,0,1,0.556724,0.995613,2e-05,8.807951,44.09695,137642734,1,1,100,0,,,,,17,0.0465753424657534,1118.15,3080.0
108105,2021-06-01,SPX 210618C3085000,1,2021-06-18,,C,3085000,1110.8,1115.4,0,0,0.548176,0.995868,1.9e-05,8.196198,48.80255,137821282,1,1,100,0,,,,,17,0.0465753424657534,1113.1,3085.0
108105,2021-06-01,SPX 210618C3090000,1,2021-06-18,2021-05-12,C,3090000,1105.8,1110.4,0,1,0.545523,0.995855,1.9e-05,8.227907,48.84829,137642735,1,1,100,0,,,,,17,0.0465753424657534,1108.1,3090.0
108105,2021-06-01,SPX 210618C3095000,1,2021-06-18,,C,3095000,1100.8,1105.4,0,0,0.542874,0.995842,2e-05,8.259849,48.89416,137821283,1,1,100,0,,,,,17,0.0465753424657534,1103.1,3095.0
108105,2021-06-01,SPX 210618C3100000,1,2021-06-18,2021-05-21,C,3100000,1096.0,1100.4,0,10629,0.551429,0.995288,2.2e-05,9.57944,39.72966,129499428,1,1,100,0,,,,,17,0.0465753424657534,1098.2,3100.0
108105,2021-06-01,SPX 210618C3105000,1,2021-06-18,,C,3105000,1091.0,1095.5,0,0,0.55378,0.995009,2.4e-05,10.23553,35.29705,137821284,1,1,100,0,,,,,17,0.0465753424657534,1093.25,3105.0
108105,2021-06-01,SPX 210618C3110000,1,2021-06-18,2021-05-12,C,3110000,1086.0,1090.5,0,1,0.551079,0.994992,2.4e-05,10.27588,35.35352,137642736,1,1,100,0,,,,,17,0.0465753424657534,1088.25,3110.0
108105,2021-06-01,SPX 210618C3115000,1,2021-06-18,,C,3115000,1081.0,1085.5,0,0,0.548381,0.994974,2.4e-05,10.31652,35.41016,137821285,1,1,100,0,,,,,17,0.0465753424657534,1083.25,3115.0
108105,2021-06-01,SPX 210618C3120000,1,2021-06-18,,C,3120000,1076.0,1080.4,0,0,0.540709,0.995224,2.3e-05,9.731501,39.94223,137642737,1,1,100,0,,,,,17,0.0465753424657534,1078.2,3120.0
108105,2021-06-01,SPX 210618C3125000,1,2021-06-18,2021-03-22,C,3125000,1071.0,1075.4,0,1684,0.538038,0.995207,2.3e-05,9.770227,39.99579,129499429,1,1,100,0,,,,,17,0.0465753424657534,1073.2,3125.0
108105,2021-06-01,SPX 210618C3130000,1,2021-06-18,,C,3130000,1066.0,1070.5,0,0,0.540308,0.994921,2.5e-05,10.44026,35.58132,137642738,1,1,100,0,,,,,17,0.0465753424657534,1068.25,3130.0
108105,2021-06-01,SPX 210618C3135000,1,2021-06-18,,C,3135000,1060.9,1065.5,0,0,0.532706,0.995174,2.4e-05,9.848558,40.10343,137821286,1,1,100,0,,,,,17,0.0465753424657534,1063.2,3135.0
108105,2021-06-01,SPX 210618C3140000,1,2021-06-18,,C,3140000,1055.9,1060.5,0,0,0.530046,0.995157,2.4e-05,9.888171,40.15751,137642739,1,1,100,0,,,,,17,0.0465753424657534,1058.2,3140.0
108105,2021-06-01,SPX 210618C3145000,1,2021-06-18,,C,3145000,1050.9,1055.5,0,0,0.527389,0.99514,2.4e-05,9.928086,40.21177,137821287,1,1,100,0,,,,,17,0.0465753424657534,1053.2,3145.0
108105,2021-06-01,SPX 210618C3150000,1,2021-06-18,2021-04-01,C,3150000,1046.1,1050.5,0,4122,0.534172,0.994579,2.7e-05,11.23415,31.42646,129499430,1,1,100,0,,,,,17,0.0465753424657534,1048.3,3150.0
108105,2021-06-01,SPX 210618C3155000,1,2021-06-18,,C,3155000,1041.1,1045.6,0,0,0.535799,0.994293,2.9e-05,11.89135,27.16947,137821288,1,1,100,0,,,,,17,0.0465753424657534,1043.35,3155.0
108105,2021-06-01,SPX 210618C3160000,1,2021-06-18,,C,3160000,1036.1,1040.6,0,0,0.533097,0.994272,2.9e-05,11.93991,27.235,137642740,1,1,100,0,,,,,17,0.0465753424657534,1038.35,3160.0
108105,2021-06-01,SPX 210618C3165000,1,2021-06-18,,C,3165000,1031.1,1035.6,0,0,0.530398,0.994251,2.9e-05,11.98884,27.30077,137821289,1,1,100,0,,,,,17,0.0465753424657534,1033.35,3165.0
108105,2021-06-01,SPX 210618C3170000,1,2021-06-18,2021-05-12,C,3170000,1026.1,1030.5,0,1,0.523439,0.994499,2.8e-05,11.41914,31.67483,137642741,1,1,100,0,,,,,17,0.0465753424657534,1028.3,3170.0
108105,2021-06-01,SPX 210618C3175000,1,2021-06-18,2021-05-12,C,3175000,1021.1,1025.5,0,2416,0.520765,0.994478,2.8e-05,11.46629,31.73744,129499431,1,1,100,0,,,,,17,0.0465753424657534,1023.3,3175.0
108105,2021-06-01,SPX 210618C3180000,1,2021-06-18,2021-05-12,C,3180000,1016.1,1020.6,0,16,0.522321,0.994185,3e-05,12.13796,27.49949,137642742,1,1,100,0,,,,,17,0.0465753424657534,1018.35,3180.0
108105,2021-06-01,SPX 210618C3185000,1,2021-06-18,,C,3185000,1011.1,1015.6,0,0,0.519636,0.994163,3e-05,12.18843,27.56634,137821290,1,1,100,0,,,,,17,0.0465753424657534,1013.35,3185.0
108105,2021-06-01,SPX 210618C3190000,1,2021-06-18,2021-05-12,C,3190000,1006.0,1010.6,0,1,0.512761,0.994416,2.9e-05,11.61001,31.92662,137642743,1,1,100,0,,,,,17,0.0465753424657534,1008.3,3190.0
108105,2021-06-01,SPX 210618C3195000,1,2021-06-18,,C,3195000,1001.1,1005.7,0,0,0.518245,0.993846,3.2e-05,12.90809,23.46677,137821291,1,1,100,0,,,,,17,0.0465753424657534,1003.4,3195.0
108105,2021-06-01,SPX 210618C3200000,1,2021-06-18,2021-05-26,C,3200000,996.2,1000.6,0,5868,0.515553,0.993822,3.2e-05,12.96237,23.53797,129499432,1,1,100,0,,,,,17,0.0465753424657534,998.4,3200.0
108105,2021-06-01,SPX 210618C3205000,1,2021-06-18,,C,3205000,991.2,995.7,0,0,0.516619,0.993527,3.4e-05,13.62584,19.43774,137821292,1,1,100,0,,,,,17,0.0465753424657534,993.45,3205.0
108105,2021-06-01,SPX 210618C3210000,1,2021-06-18,2021-05-12,C,3210000,986.2,990.6,0,1,0.510179,0.993773,3.3e-05,13.07223,23.68118,137642744,1,1,100,0,,,,,17,0.0465753424657534,988.4,3210.0
108105,2021-06-01,SPX 210618C3215000,1,2021-06-18,,C,3215000,981.2,985.7,0,0,0.51122,0.993476,3.5e-05,13.74168,19.58907,137821293,1,1,100,0,,,,,17,0.0465753424657534,983.45,3215.0
108105,2021-06-01,SPX 210618C3220000,1,2021-06-18,,C,3220000,976.2,980.7,0,0,0.508525,0.993449,3.5e-05,13.8003,19.66518,137642745,1,1,100,0,,,,,17,0.0465753424657534,978.45,3220.0
108105,2021-06-01,SPX 210618C3225000,1,2021-06-18,2021-05-19,C,3225000,971.2,975.7,0,2289,0.505833,0.993423,3.5e-05,13.85941,19.74159,129499433,1,1,100,0,,,,,17,0.0465753424657534,973.45,3225.0
108105,2021-06-01,SPX 210618C3230000,1,2021-06-18,2021-05-12,C,3230000,966.2,970.8,0,1,0.50666,0.993123,3.7e-05,14.52707,15.71902,137642746,1,1,100,0,,,,,17,0.0465753424657534,968.5,3230.0
108105,2021-06-01,SPX 210618C3235000,1,2021-06-18,,C,3235000,961.2,965.8,0,0,0.503959,0.993095,3.7e-05,14.58972,15.7999,137821294,1,1,100,0,,,,,17,0.0465753424657534,963.5,3235.0
108105,2021-06-01,SPX 210618C3240000,1,2021-06-18,,C,3240000,956.2,960.8,0,0,0.501262,0.993067,3.8e-05,14.65289,15.88111,137642747,1,1,100,0,,,,,17,0.0465753424657534,958.5,3240.0
108105,2021-06-01,SPX 210618C3245000,1,2021-06-18,,C,3245000,951.2,955.8,0,0,0.498568,0.993038,3.8e-05,14.71659,15.96266,137821295,1,1,100,0,,,,,17,0.0465753424657534,953.5,3245.0
108105,2021-06-01,SPX 210618C3250000,1,2021-06-18,2021-06-01,C,3250000,946.3,950.7,2,4600,0.495878,0.993009,3.9e-05,14.7808,16.04463,129499434,1,1,100,0,,,,,17,0.0465753424657534,948.5,3250.0
108105,2021-06-01,SPX 210618C3255000,1,2021-06-18,,C,3255000,941.3,945.8,0,0,0.49649,0.992704,4e-05,15.45406,12.09471,137821296,1,1,100,0,,,,,17,0.0465753424657534,943.55,3255.0
108105,2021-06-01,SPX 210618C3260000,1,2021-06-18,2021-05-12,C,3260000,936.3,940.8,0,1,0.493791,0.992673,4.1e-05,15.52198,12.18124,137642748,1,1,100,0,,,,,17,0.0465753424657534,938.55,3260.0
108105,2021-06-01,SPX 210618C3265000,1,2021-06-18,,C,3265000,931.3,935.8,0,0,0.491095,0.992642,4.1e-05,15.59048,12.26814,137821297,1,1,100,0,,,,,17,0.0465753424657534,933.55,3265.0
108105,2021-06-01,SPX 210618C3270000,1,2021-06-18,2021-03-05,C,3270000,926.3,930.8,0,1,0.488402,0.99261,4.1e-05,15.65956,12.35541,137642749,1,1,100,0,,,,,17,0.0465753424657534,928.55,3270.0
108105,2021-06-01,SPX 210618C3275000,1,2021-06-18,2021-05-19,C,3275000,921.3,925.8,0,1789,0.485712,0.992578,4.2e-05,15.72923,12.44306,129499435,1,1,100,0,,,,,17,0.0465753424657534,923.55,3275.0
108105,2021-06-01,SPX 210618C3280000,1,2021-06-18,2021-05-18,C,3280000,916.3,920.9,0,56,0.486131,0.992267,4.4e-05,16.40946,8.561381,137642750,1,1,100,0,,,,,17,0.0465753424657534,918.6,3280.0
108105,2021-06-01,SPX 210618C3285000,1,2021-06-18,,C,3285000,911.3,915.9,0,0,0.483434,0.992233,4.4e-05,16.48299,8.653848,137821298,1,1,100,0,,,,,17,0.0465753424657534,913.6,3285.0
108105,2021-06-01,SPX 210618C3290000,1,2021-06-18,,C,3290000,906.4,910.9,0,0,0.483706,0.99192,4.6e-05,17.16092,4.827584,137642751,1,1,100,0,,,,,17,0.0465753424657534,908.65,3290.0
108105,2021-06-01,SPX 210618C3295000,1,2021-06-18,,C,3295000,901.4,905.9,0,0,0.481002,0.991885,4.6e-05,17.23836,4.924972,137821299,1,1,100,0,,,,,17,0.0465753424657534,903.65,3295.0
108105,2021-06-01,SPX 210618C3300000,1,2021-06-18,2021-05-27,C,3300000,896.4,900.9,0,12100,0.478299,0.991849,4.7e-05,17.3165,5.022702,129499436,1,1,100,0,,,,,17,0.0465753424657534,898.65,3300.0
108105,2021-06-01,SPX 210618C3305000,1,2021-06-18,,C,3305000,891.4,895.9,0,0,0.475601,0.991812,4.7e-05,17.39531,5.121035,137821300,1,1,100,0,,,,,17,0.0465753424657534,893.65,3305.0
108105,2021-06-01,SPX 210618C3310000,1,2021-06-18,,C,3310000,886.4,891.0,0,0,0.475717,0.991494,4.9e-05,18.07776,1.359662,137642752,1,1,100,0,,,,,17,0.0465753424657534,888.7,3310.0
108105,2021-06-01,SPX 210618C3315000,1,2021-06-18,2021-05-11,C,3315000,881.4,886.0,0,1,0.473011,0.991456,5e-05,18.16064,1.463025,137821301,1,1,100,0,,,,,17,0.0465753424657534,883.7,3315.0
108105,2021-06-01,SPX 210618C3320000,1,2021-06-18,2021-05-19,C,3320000,876.3,881.0,0,1,0.467519,0.9917,4.9e-05,17.63563,5.420944,137642753,1,1,100,0,,,,,17,0.0465753424657534,878.65,3320.0
108105,2021-06-01,SPX 210618C3325000,1,2021-06-18,2021-05-24,C,3325000,871.4,875.9,0,3604,0.464834,0.991662,4.9e-05,17.71769,5.51867,129634553,1,1,100,0,,,,,17,0.0465753424657534,873.65,3325.0
108105,2021-06-01,SPX 210618C3330000,1,2021-06-18,,C,3330000,866.4,871.0,0,0,0.46491,0.991337,5.1e-05,18.41378,1.775988,137642754,1,1,100,0,,,,,17,0.0465753424657534,868.7,3330.0
108105,2021-06-01,SPX 210618C3335000,1,2021-06-18,,C,3335000,861.4,866.0,0,0,0.462216,0.991297,5.2e-05,18.4997,1.881292,137821302,1,1,100,0,,,,,17,0.0465753424657534,863.7,3335.0
