secid,date,low,high,close,volume,return,cfadj,open,cfret,shrout
108105,2019-10-07,2935.68,2959.75,2938.79,0,-0.004478,1,2944.23,1,0
108105,2019-10-08,2892.66,2925.47,2893.06,0,-0.015561,1,2920.4,1,0
108105,2019-10-09,2907.41,2929.32,2919.4,0,0.009104,1,2911.1,1,0
108105,2019-10-10,2917.12,2948.46,2938.13,0,0.006416,1,2918.55,1,0
108105,2019-10-11,2963.07,2993.28,2970.27,0,0.010939,1,2963.07,1,0
108105,2019-10-14,2962.94,2972.84,2966.15,0,-0.001387,1,2965.81,1,0
108105,2019-10-15,2973.61,3003.28,2995.68,0,0.009956,1,2973.61,1,0
108105,2019-10-16,2985.2,2997.54,2989.69,0,-0.002,1,2989.68,1,0
108105,2019-10-17,2991.79,3008.29,2997.95,0,0.002763,1,3000.77,1,0
108105,2019-10-18,2976.31,3000,2986.2,0,-0.003919,1,2996.84,1,0
108105,2019-10-21,2995.35,3007.33,3006.72,0,0.006872,1,2996.48,1,0
108105,2019-10-22,2995.04,3014.57,2995.99,0,-0.003569,1,3010.73,1,0
108105,2019-10-23,2991.21,3004.78,3004.52,0,0.002847,1,2994.01,1,0
108105,2019-10-24,3000.42,3016.07,3010.29,0,0.00192,1,3014.78,1,0
108105,2019-10-25,3001.94,3027.39,3022.55,0,0.004073,1,3003.32,1,0
108105,2019-10-28,3032.12,3044.08,3039.42,0,0.005581,1,3032.12,1,0
108105,2019-10-29,3034.81,3047.87,3036.89,0,-0.000832,1,3035.39,1,0
108105,2019-10-30,3025.96,3050.1,3046.77,0,0.003253,1,3039.74,1,0
108105,2019-10-31,3023.19,3046.9,3037.56,0,-0.003023,1,3046.9,1,0
108105,2019-11-01,3050.72,3066.95,3066.91,0,0.009662,1,3050.72,1,0
108105,2019-11-04,3074.87,3085.2,3078.27,0,0.003704,1,3078.96,1,0
108105,2019-11-05,3072.15,3083.95,3074.62,0,-0.001186,1,3080.8,1,0
108105,2019-11-06,3065.89,3078.34,3076.78,0,0.000702,1,3075.1,1,0
108105,2019-11-07,3080.23,3097.77,3085.18,0,0.00273,1,3087.02,1,0
108105,2019-11-08,3073.58,3093.09,3093.08,0,0.002561,1,3081.25,1,0
108105,2019-11-11,3075.82,3088.33,3087.01,0,-0.001962,1,3080.33,1,0
108105,2019-11-12,3084.73,3102.61,3091.84,0,0.001565,1,3089.28,1,0
108105,2019-11-13,3078.8,3098.06,3094.04,0,0.000712,1,3084.18,1,0
108105,2019-11-14,3083.26,3098.2,3096.63,0,0.000837,1,3090.75,1,0
108105,2019-11-15,3104.6,3120.46,3120.46,0,0.007695,1,3107.92,1,0
108105,2019-11-18,3112.06,3124.17,3122.03,0,0.000503,1,3117.91,1,0
108105,2019-11-19,3113.47,3127.64,3120.18,0,-0.000593,1,3127.45,1,0
108105,2019-11-20,3091.41,3118.97,3108.46,0,-0.003756,1,3114.66,1,0
108105,2019-11-21,3094.55,3110.11,3103.54,0,-0.001583,1,3108.49,1,0
108105,2019-11-22,3099.26,3112.87,3110.29,0,0.002175,1,3111.41,1,0
108105,2019-11-25,3117.44,3133.83,3133.64,0,0.007507,1,3117.44,1,0
108105,2019-11-26,3131,3142.69,3140.52,0,0.002196,1,3134.85,1,0
108105,2019-11-27,3143.41,3154.26,3153.63,0,0.004174,1,3145.49,1,0
108105,2019-11-29,3139.34,3150.3,3140.98,0,-0.004011,1,3147.18,1,0
108105,2019-12-02,3110.78,3144.31,3113.87,0,-0.008631,1,3143.85,1,0
108105,2019-12-03,3070.33,3094.97,3093.2,0,-0.006638,1,3087.41,1,0
108105,2019-12-04,3102.53,3119.38,3112.76,0,0.006324,1,3103.5,1,0
108105,2019-12-05,3103.76,3119.45,3117.43,0,0.0015,1,3119.21,1,0
108105,2019-12-06,3134.62,3150.6,3145.91,0,0.009136,1,3134.62,1,0
108105,2019-12-09,3135.46,3148.87,3135.96,0,-0.003163,1,3141.86,1,0
108105,2019-12-10,3126.09,3142.12,3132.52,0,-0.001097,1,3135.36,1,0
108105,2019-12-11,3133.21,3143.98,3141.63,0,0.002908,1,3135.75,1,0
108105,2019-12-12,3138.47,3176.28,3168.57,0,0.008575,1,3141.23,1,0
108105,2019-12-13,3156.51,3182.68,3168.8,0,7.3e-05,1,3166.65,1,0
108105,2019-12-16,3183.63,3197.71,3191.45,0,0.007148,1,3183.63,1,0
108105,2019-12-17,3191.03,3198.22,3192.52,0,0.000335,1,3195.4,1,0
108105,2019-12-18,3191.14,3198.48,3191.14,0,-0.000432,1,3195.21,1,0
108105,2019-12-19,3192.32,3205.48,3205.37,0,0.004459,1,3192.32,1,0
108105,2019-12-20,3216.03,3225.65,3221.22,0,0.004945,1,3223.33,1,0
108105,2019-12-23,3222.3,3227.78,3224.01,0,0.000866,1,3226.05,1,0
108105,2019-12-24,3220.51,3226.43,3223.38,0,-0.000195,1,3225.45,1,0
108105,2019-12-26,3227.2,3240.08,3239.91,0,0.005128,1,3227.2,1,0
108105,2019-12-27,3234.37,3247.93,3240.02,0,3.4e-05,1,3247.23,1,0
108105,2019-12-30,3216.57,3240.92,3221.29,0,-0.005781,1,3240.09,1,0
108105,2019-12-31,3212.03,3231.72,3230.78,0,0.002946,1,3215.18,1,0
