secid,date,low,high,close,volume,return,cfadj,open,cfret,shrout
108105,2022-02-18,4327.22,4394.6,4348.87,0,-0.007166,1,4384.57,1,0
108105,2022-02-22,4267.11,4362.12,4304.76,0,-0.010143,1,4332.74,1,0
108105,2022-02-23,4221.51,4341.51,4225.5,0,-0.018412,1,4324.93,1,0
108105,2022-02-24,4114.65,4294.73,4288.7,0,0.014957,1,4155.77,1,0
108105,2022-02-25,4286.83,4385.34,4384.65,0,0.022373,1,4298.38,1,0
108105,2022-02-28,4315.12,4388.84,4373.94,0,-0.002443,1,4354.17,1,0
108105,2022-03-01,4279.54,4378.45,4306.26,0,-0.015473,1,4363.14,1,0
108105,2022-03-02,4322.56,4401.48,4386.54,0,0.018643,1,4322.56,1,0
108105,2022-03-03,4345.56,4416.78,4363.49,0,-0.005255,1,4401.31,1,0
108105,2022-03-04,4284.98,4342.12,4328.87,0,-0.007934,1,4342.12,1,0
108105,2022-03-07,4199.85,4327.01,4201.09,0,-0.029518,1,4327.01,1,0
108105,2022-03-08,4157.87,4276.94,4170.7,0,-0.007234,1,4202.66,1,0
108105,2022-03-09,4223.1,4299.4,4277.88,0,0.025698,1,4223.1,1,0
108105,2022-03-10,4209.8,4268.28,4259.52,0,-0.004292,1,4252.55,1,0
108105,2022-03-11,4200.49,4291.01,4204.31,0,-0.012962,1,4279.5,1,0
108105,2022-03-14,4161.72,4247.57,4173.11,0,-0.007421,1,4202.75,1,0
108105,2022-03-15,4187.9,4271.05,4262.45,0,0.021409,1,4188.82,1,0
108105,2022-03-16,4251.99,4358.9,4357.86,0,0.022384,1,4288.14,1,0
108105,2022-03-17,4335.65,4412.67,4411.67,0,0.012348,1,4345.11,1,0
108105,2022-03-18,4390.57,4465.4,4463.12,0,0.011662,1,4407.34,1,0
108105,2022-03-21,4424.3,4481.75,4461.18,0,-0.000435,1,4462.4,1,0
108105,2022-03-22,4469.1,4522,4511.61,0,0.011304,1,4469.1,1,0
108105,2022-03-23,4455.81,4501.07,4456.24,0,-0.012273,1,4493.1,1,0
108105,2022-03-24,4465.17,4520.58,4520.16,0,0.014344,1,4469.98,1,0
108105,2022-03-25,4501.07,4546.03,4543.06,0,0.005066,1,4522.91,1,0
108105,2022-03-28,4517.69,4575.65,4575.52,0,0.007145,1,4541.09,1,0
108105,2022-03-29,4589.66,4637.3,4631.6,0,0.012257,1,4602.86,1,0
108105,2022-03-30,4581.32,4627.77,4602.45,0,-0.006294,1,4624.2,1,0
108105,2022-03-31,4530.41,4603.07,4530.41,0,-0.015653,1,4599.02,1,0
108105,2022-04-01,4507.57,4548.7,4545.86,0,0.00341,1,4540.32,1,0
108105,2022-04-04,4539.21,4583.5,4582.64,0,0.008091,1,4547.97,1,0
108105,2022-04-05,4514.17,4593.45,4525.12,0,-0.012552,1,4572.45,1,0
108105,2022-04-06,4450.04,4503.94,4481.15,0,-0.009717,1,4494.17,1,0
108105,2022-04-07,4450.3,4521.16,4500.21,0,0.004253,1,4474.65,1,0
108105,2022-04-08,4474.6,4520.41,4488.28,0,-0.002651,1,4494.15,1,0
108105,2022-04-11,4408.38,4464.35,4412.53,0,-0.016877,1,4462.64,1,0
108105,2022-04-12,4381.34,4471,4397.45,0,-0.003417,1,4437.59,1,0
108105,2022-04-13,4392.7,4453.92,4446.59,0,0.011175,1,4394.3,1,0
108105,2022-04-14,4390.77,4460.46,4392.59,0,-0.012144,1,4449.12,1,0
108105,2022-04-18,4370.3,4410.31,4391.69,0,-0.000205,1,4385.63,1,0
108105,2022-04-19,4390.63,4471.03,4462.21,0,0.016058,1,4390.63,1,0
108105,2022-04-20,4448.76,4488.29,4459.45,0,-0.000618,1,4472.26,1,0
108105,2022-04-21,4384.47,4512.94,4393.66,0,-0.014753,1,4489.17,1,0
108105,2022-04-22,4267.62,4385.83,4271.78,0,-0.02774,1,4385.83,1,0
108105,2022-04-25,4200.82,4299.02,4296.12,0,0.005698,1,4255.34,1,0
108105,2022-04-26,4175.04,4278.14,4175.2,0,-0.028146,1,4278.14,1,0
108105,2022-04-27,4162.9,4240.71,4183.96,0,0.002098,1,4186.52,1,0
108105,2022-04-28,4188.63,4308.45,4287.5,0,0.024747,1,4222.58,1,0
108105,2022-04-29,4124.28,4269.68,4131.93,0,-0.036285,1,4253.75,1,0
108105,2022-05-02,4062.51,4169.81,4155.38,0,0.005675,1,4130.61,1,0
108105,2022-05-03,4147.08,4200.1,4175.48,0,0.004837,1,4159.78,1,0
108105,2022-05-04,4148.91,4307.66,4300.17,0,0.029862,1,4181.18,1,0
108105,2022-05-05,4106.01,4270.43,4146.87,0,-0.03565,1,4270.43,1,0
108105,2022-05-06,4067.91,4157.69,4123.34,0,-0.005674,1,4128.17,1,0
108105,2022-05-09,3975.48,4081.27,3991.24,0,-0.032037,1,4081.27,1,0
108105,2022-05-10,3958.17,4068.82,4001.05,0,0.002458,1,4035.18,1,0
108105,2022-05-11,3928.82,4049.09,3935.18,0,-0.016463,1,3990.08,1,0
108105,2022-05-12,3858.87,3964.8,3930.08,0,-0.001296,1,3903.95,1,0
108105,2022-05-13,3963.9,4038.88,4023.89,0,0.02387,1,3963.9,1,0
108105,2022-05-16,3983.99,4046.46,4008.01,0,-0.003946,1,4013.02,1,0
108105,2022-05-17,4033.93,4090.72,4088.85,0,0.02017,1,4052,1,0
108105,2022-05-18,3911.91,4051.98,3923.68,0,-0.040395,1,4051.98,1,0
108105,2022-05-19,3876.58,3945.96,3900.79,0,-0.005834,1,3899,1,0
108105,2022-05-20,3810.32,3943.42,3901.36,0,0.000146,1,3927.76,1,0
108105,2022-05-23,3909.04,3981.88,3973.75,0,0.018555,1,3919.42,1,0
108105,2022-05-24,3875.13,3955.68,3941.48,0,-0.008121,1,3942.94,1,0
108105,2022-05-25,3925.03,3999.33,3978.73,0,0.009451,1,3929.59,1,0
108105,2022-05-26,3984.6,4075.14,4057.84,0,0.019883,1,3984.6,1,0
108105,2022-05-27,4077.43,4158.49,4158.24,0,0.024742,1,4077.43,1,0
108105,2022-05-31,4104.88,4168.34,4132.15,0,-0.006274,1,4151.09,1,0
108105,2022-06-01,4073.85,4166.54,4101.23,0,-0.007483,1,4149.78,1,0
108105,2022-06-02,4074.37,4177.51,4176.82,0,0.018431,1,4095.41,1,0
108105,2022-06-03,4098.67,4142.67,4108.54,0,-0.016347,1,4137.57,1,0
108105,2022-06-06,4109.18,4168.78,4121.43,0,0.003137,1,4134.72,1,0
108105,2022-06-07,4080.19,4164.86,4160.68,0,0.009523,1,4096.47,1,0
108105,2022-06-08,4107.2,4160.14,4115.77,0,-0.010794,1,4147.12,1,0
108105,2022-06-09,4017.17,4119.1,4017.82,0,-0.023799,1,4101.65,1,0
108105,2022-06-10,3900.16,3974.39,3900.86,0,-0.02911,1,3974.39,1,0
108105,2022-06-13,3734.3,3838.15,3749.63,0,-0.038768,1,3838.15,1,0
108105,2022-06-14,3705.68,3778.18,3735.48,0,-0.003774,1,3763.52,1,0
108105,2022-06-15,3722.3,3837.56,3789.99,0,0.014593,1,3764.05,1,0
108105,2022-06-16,3639.77,3728.18,3666.77,0,-0.032512,1,3728.18,1,0
108105,2022-06-17,3636.87,3707.71,3674.84,0,0.002201,1,3665.9,1,0
108105,2022-06-21,3715.31,3779.65,3764.79,0,0.024477,1,3715.31,1,0
108105,2022-06-22,3717.69,3801.79,3759.89,0,-0.001302,1,3733.89,1,0
108105,2022-06-23,3743.52,3802.58,3795.73,0,0.009532,1,3774.71,1,0
108105,2022-06-24,3821.75,3913.65,3911.74,0,0.030563,1,3821.75,1,0
108105,2022-06-27,3889.66,3927.72,3900.11,0,-0.002973,1,3920.76,1,0
108105,2022-06-28,3820.14,3945.86,3821.55,0,-0.020143,1,3913,1,0
108105,2022-06-29,3799.02,3836.5,3818.83,0,-0.000712,1,3825.09,1,0
108105,2022-06-30,3738.67,3818.99,3785.38,0,-0.008759,1,3785.99,1,0
108105,2022-07-01,3752.1,3829.82,3825.33,0,0.010554,1,3781,1,0
108105,2022-07-05,3742.06,3832.19,3831.39,0,0.001584,1,3792.61,1,0
108105,2022-07-06,3809.37,3870.91,3845.08,0,0.003573,1,3831.98,1,0
108105,2022-07-07,3858.85,3910.63,3902.62,0,0.014965,1,3858.85,1,0
108105,2022-07-08,3869.34,3918.5,3899.38,0,-0.00083,1,3888.26,1,0
108105,2022-07-11,3847.22,3880.94,3854.43,0,-0.011527,1,3880.94,1,0
108105,2022-07-12,3802.36,3873.41,3818.8,0,-0.009244,1,3851.95,1,0
108105,2022-07-13,3759.07,3829.44,3801.78,0,-0.004457,1,3779.67,1,0
108105,2022-07-14,3721.56,3796.41,3790.38,0,-0.002999,1,3763.99,1,0
108105,2022-07-15,3817.18,3863.62,3863.16,0,0.019201,1,3818,1,0
108105,2022-07-18,3818.63,3902.44,3830.85,0,-0.008364,1,3883.79,1,0
108105,2022-07-19,3860.73,3939.81,3936.69,0,0.027628,1,3860.73,1,0
108105,2022-07-20,3922.03,3974.13,3959.9,0,0.005896,1,3935.32,1,0
108105,2022-07-21,3927.64,3999.29,3998.95,0,0.009861,1,3955.47,1,0
108105,2022-07-22,3938.86,4012.44,3961.63,0,-0.009332,1,3998.43,1,0
108105,2022-07-25,3943.46,3975.3,3966.84,0,0.001315,1,3965.72,1,0
108105,2022-07-26,3910.74,3953.22,3921.05,0,-0.011543,1,3953.22,1,0
108105,2022-07-27,3951.43,4039.56,4023.61,0,0.026156,1,3951.43,1,0
108105,2022-07-28,3992.97,4078.95,4072.43,0,0.012133,1,4026.13,1,0
108105,2022-07-29,4079.22,4140.15,4130.29,0,0.014208,1,4087.33,1,0
108105,2022-08-01,4096.02,4144.95,4118.63,0,-0.002823,1,4112.38,1,0
108105,2022-08-02,4079.81,4140.47,4091.19,0,-0.006662,1,4104.21,1,0
108105,2022-08-03,4107.96,4167.66,4155.17,0,0.015638,1,4107.96,1,0
108105,2022-08-04,4135.42,4161.29,4151.94,0,-0.000777,1,4154.85,1,0
108105,2022-08-05,4107.31,4151.58,4145.19,0,-0.001626,1,4115.87,1,0
108105,2022-08-08,4128.97,4186.62,4140.06,0,-0.001238,1,4155.93,1,0
108105,2022-08-09,4112.09,4137.3,4122.47,0,-0.004249,1,4133.11,1,0
108105,2022-08-10,4177.26,4211.03,4210.24,0,0.021291,1,4181.02,1,0
108105,2022-08-11,4201.41,4257.91,4207.27,0,-0.000705,1,4227.4,1,0
108105,2022-08-12,4219.78,4280.47,4280.15,0,0.017322,1,4225.02,1,0
108105,2022-08-15,4256.9,4301.79,4297.14,0,0.00397,1,4269.37,1,0
108105,2022-08-16,4277.77,4325.28,4305.2,0,0.001876,1,4290.46,1,0
108105,2022-08-17,4253.08,4302.18,4274.04,0,-0.007238,1,4280.4,1,0
108105,2022-08-18,4261.98,4292.53,4283.74,0,0.00227,1,4273.13,1,0
108105,2022-08-19,4218.7,4266.31,4228.48,0,-0.0129,1,4266.31,1,0
108105,2022-08-22,4129.86,4195.08,4137.99,0,-0.0214,1,4195.08,1,0
108105,2022-08-23,4124.03,4159.77,4128.73,0,-0.002238,1,4133.09,1,0
108105,2022-08-24,4119.97,4156.56,4140.77,0,0.002916,1,4126.55,1,0
108105,2022-08-25,4147.59,4200.54,4199.12,0,0.014092,1,4153.26,1,0
108105,2022-08-26,4057.66,4203.04,4057.66,0,-0.033688,1,4198.74,1,0
108105,2022-08-29,4017.42,4062.99,4030.61,0,-0.006666,1,4034.58,1,0
108105,2022-08-30,3965.21,4044.98,3986.16,0,-0.011028,1,4041.25,1,0
108105,2022-08-31,3954.53,4015.37,3955,0,-0.007817,1,4000.67,1,0
108105,2022-09-01,3903.65,3970.23,3966.85,0,0.002996,1,3936.73,1,0
108105,2022-09-02,3906.21,4018.43,3924.26,0,-0.010737,1,3994.66,1,0
108105,2022-09-06,3886.75,3942.55,3908.19,0,-0.004095,1,3930.89,1,0
108105,2022-09-07,3906.03,3987.89,3979.87,0,0.018341,1,3909.43,1,0
108105,2022-09-08,3944.81,4010.5,4006.18,0,0.006611,1,3959.94,1,0
108105,2022-09-09,4022.94,4076.81,4067.36,0,0.015271,1,4022.94,1,0
108105,2022-09-12,4083.67,4119.28,4110.41,0,0.010584,1,4083.67,1,0
108105,2022-09-13,3921.28,4037.12,3932.69,0,-0.043237,1,4037.12,1,0
108105,2022-09-14,3912.18,3961.94,3946.01,0,0.003387,1,3940.73,1,0
108105,2022-09-15,3888.28,3959.14,3901.35,0,-0.011318,1,3932.41,1,0
108105,2022-09-16,3837.08,3880.95,3873.33,0,-0.007182,1,3880.95,1,0
108105,2022-09-19,3838.5,3900.45,3899.89,0,0.006857,1,3849.91,1,0
108105,2022-09-20,3827.54,3876.01,3855.93,0,-0.011272,1,3875.23,1,0
108105,2022-09-21,3789.49,3907.07,3789.93,0,-0.017116,1,3871.4,1,0
108105,2022-09-22,3749.45,3790.9,3757.99,0,-0.008428,1,3782.36,1,0
108105,2022-09-23,3647.47,3727.14,3693.23,0,-0.017233,1,3727.14,1,0
108105,2022-09-26,3644.76,3715.67,3655.04,0,-0.010341,1,3682.72,1,0
108105,2022-09-27,3623.29,3717.53,3647.29,0,-0.00212,1,3686.44,1,0
108105,2022-09-28,3640.61,3736.74,3719.04,0,0.019672,1,3651.94,1,0
108105,2022-09-29,3610.4,3687.01,3640.47,0,-0.021126,1,3687.01,1,0
108105,2022-09-30,3584.13,3671.44,3585.62,0,-0.015067,1,3633.48,1,0
108105,2022-10-03,3604.93,3698.35,3678.43,0,0.025884,1,3609.78,1,0
108105,2022-10-04,3726.46,3791.92,3790.93,0,0.030584,1,3726.46,1,0
108105,2022-10-05,3722.66,3806.91,3783.28,0,-0.002018,1,3753.25,1,0
108105,2022-10-06,3739.22,3797.93,3744.52,0,-0.010245,1,3771.97,1,0
108105,2022-10-07,3620.73,3706.74,3639.66,0,-0.028004,1,3706.74,1,0
108105,2022-10-10,3588.1,3652.17,3612.39,0,-0.007492,1,3647.51,1,0
108105,2022-10-11,3568.45,3640.66,3588.84,0,-0.006519,1,3595.86,1,0
108105,2022-10-12,3573.86,3608.34,3577.03,0,-0.003291,1,3590.83,1,0
108105,2022-10-13,3491.58,3685.41,3669.91,0,0.025966,1,3520.37,1,0
108105,2022-10-14,3579.68,3712,3583.07,0,-0.023663,1,3690.41,1,0
108105,2022-10-17,3638.65,3689.73,3677.95,0,0.02648,1,3638.65,1,0
108105,2022-10-18,3686.53,3762.79,3719.98,0,0.011428,1,3746.26,1,0
108105,2022-10-19,3666.51,3728.58,3695.16,0,-0.006672,1,3703.11,1,0
108105,2022-10-20,3656.44,3736,3665.78,0,-0.007951,1,3689.05,1,0
108105,2022-10-21,3647.42,3757.89,3752.75,0,0.023725,1,3657.1,1,0
108105,2022-10-24,3741.65,3810.74,3797.34,0,0.011882,1,3762.01,1,0
108105,2022-10-25,3799.44,3862.85,3859.11,0,0.016267,1,3799.44,1,0
108105,2022-10-26,3824.07,3886.15,3830.6,0,-0.007388,1,3825.97,1,0
108105,2022-10-27,3803.79,3859.95,3807.3,0,-0.006083,1,3834.69,1,0
108105,2022-10-28,3808.26,3905.42,3901.06,0,0.024626,1,3808.26,1,0
108105,2022-10-31,3863.18,3893.73,3871.98,0,-0.007454,1,3881.85,1,0
108105,2022-11-01,3843.8,3911.79,3856.1,0,-0.004101,1,3901.79,1,0
108105,2022-11-02,3758.68,3894.44,3759.69,0,-0.025002,1,3852.9,1,0
108105,2022-11-03,3698.15,3750.59,3719.89,0,-0.010586,1,3733.25,1,0
108105,2022-11-04,3708.84,3796.34,3770.55,0,0.013619,1,3766.98,1,0
108105,2022-11-07,3764.7,3813.95,3806.8,0,0.009614,1,3780.71,1,0
108105,2022-11-08,3786.28,3859.4,3828.11,0,0.005598,1,3817.02,1,0
108105,2022-11-09,3744.22,3818.2,3748.57,0,-0.020778,1,3810.94,1,0
108105,2022-11-10,3859.89,3958.33,3956.37,0,0.055434,1,3859.89,1,0
108105,2022-11-11,3944.82,4001.48,3992.93,0,0.009241,1,3963.72,1,0
108105,2022-11-14,3956.4,4008.97,3957.25,0,-0.008936,1,3977.97,1,0
108105,2022-11-15,3953.17,4028.84,3991.73,0,0.008713,1,4006.41,1,0
108105,2022-11-16,3954.34,3983.09,3958.79,0,-0.008252,1,3976.82,1,0
108105,2022-11-17,3906.54,3954.33,3946.56,0,-0.003089,1,3919.26,1,0
108105,2022-11-18,3935.98,3979.89,3965.34,0,0.004759,1,3966.39,1,0
108105,2022-11-21,3933.34,3962,3949.94,0,-0.003884,1,3956.23,1,0
108105,2022-11-22,3956.88,4005.88,4003.58,0,0.01358,1,3965.51,1,0
108105,2022-11-23,3998.66,4033.78,4027.26,0,0.005915,1,4000.3,1,0
108105,2022-11-25,4020.76,4034.02,4026.12,0,-0.000283,1,4023.34,1,0
108105,2022-11-28,3955.77,4012.27,3963.94,0,-0.015444,1,4005.36,1,0
108105,2022-11-29,3937.65,3976.77,3957.63,0,-0.001592,1,3964.19,1,0
108105,2022-11-30,3938.58,4080.11,4080.11,0,0.030948,1,3957.18,1,0
108105,2022-12-01,4050.87,4100.51,4076.57,0,-0.000868,1,4087.14,1,0
108105,2022-12-02,4026.63,4080.48,4071.7,0,-0.001195,1,4040.17,1,0
108105,2022-12-05,3984.49,4052.45,3998.84,0,-0.017894,1,4052.02,1,0
108105,2022-12-06,3918.39,4001.51,3941.26,0,-0.014399,1,3996.63,1,0
108105,2022-12-07,3922.68,3957.57,3933.92,0,-0.001862,1,3933.28,1,0
108105,2022-12-08,3935.83,3974.19,3963.51,0,0.007522,1,3947.79,1,0
108105,2022-12-09,3933.04,3977.02,3934.38,0,-0.00735,1,3954.17,1,0
108105,2022-12-12,3935.3,3990.71,3990.56,0,0.014279,1,3939.29,1,0
108105,2022-12-13,3993.03,4100.96,4019.65,0,0.00729,1,4069.38,1,0
108105,2022-12-14,3965.65,4053.76,3995.32,0,-0.006053,1,4015.54,1,0
108105,2022-12-15,3879.45,3958.37,3895.75,0,-0.024922,1,3958.37,1,0
108105,2022-12-16,3827.91,3890.91,3852.36,0,-0.011138,1,3890.91,1,0
108105,2022-12-19,3800.04,3854.86,3817.66,0,-0.009008,1,3853.79,1,0
108105,2022-12-20,3795.62,3838.24,3821.62,0,0.001037,1,3810.47,1,0
108105,2022-12-21,3839.49,3889.82,3878.44,0,0.014868,1,3839.49,1,0
108105,2022-12-22,3764.49,3853.26,3822.39,0,-0.014452,1,3853.26,1,0
108105,2022-12-23,3797.01,3845.8,3844.82,0,0.005868,1,3815.11,1,0
108105,2022-12-27,3813.22,3846.65,3829.25,0,-0.00405,1,3843.34,1,0
108105,2022-12-28,3780.78,3848.32,3783.22,0,-0.012021,1,3829.56,1,0
108105,2022-12-29,3805.45,3858.19,3849.28,0,0.017461,1,3805.45,1,0
108105,2022-12-30,3800.34,3839.85,3839.5,0,-0.002541,1,3829.06,1,0
