secid,date,low,high,close,volume,return,cfadj,open,cfret,shrout
108105,2018-06-08,2763.59,2779.39,2779.03,0,0.003126,1,2765.84,1,0
108105,2018-06-11,2780.17,2790.21,2782,0,0.001069,1,2780.18,1,0
108105,2018-06-12,2778.78,2789.8,2786.85,0,0.001743,1,2785.6,1,0
108105,2018-06-13,2774.65,2791.47,2775.63,0,-0.004026,1,2787.94,1,0
108105,2018-06-14,2776.52,2789.06,2782.49,0,0.002472,1,2783.21,1,0
108105,2018-06-15,2761.73,2782.81,2779.66,0,-0.001017,1,2777.78,1,0
108105,2018-06-18,2757.12,2774.99,2773.75,0,-0.002126,1,2765.79,1,0
108105,2018-06-19,2743.19,2765.05,2762.59,0,-0.004023,1,2752.01,1,0
108105,2018-06-20,2763.91,2774.86,2767.32,0,0.001712,1,2769.73,1,0
108105,2018-06-21,2744.39,2769.28,2749.76,0,-0.006346,1,2769.28,1,0
108105,2018-06-22,2752.68,2764.17,2754.88,0,0.001862,1,2760.79,1,0
108105,2018-06-25,2698.67,2742.94,2717.07,0,-0.013725,1,2742.94,1,0
108105,2018-06-26,2715.6,2732.91,2723.06,0,0.002205,1,2722.12,1,0
108105,2018-06-27,2699.38,2746.09,2699.63,0,-0.008604,1,2728.45,1,0
108105,2018-06-28,2691.99,2724.34,2716.31,0,0.006179,1,2698.69,1,0
108105,2018-06-29,2718.03,2743.26,2718.37,0,0.000758,1,2727.13,1,0
108105,2018-07-02,2698.95,2727.26,2726.71,0,0.003068,1,2704.95,1,0
108105,2018-07-03,2711.16,2736.58,2713.22,0,-0.004947,1,2733.27,1,0
108105,2018-07-05,2716.02,2737.83,2736.61,0,0.008621,1,2724.19,1,0
108105,2018-07-06,2733.52,2764.41,2759.82,0,0.008481,1,2737.68,1,0
108105,2018-07-09,2768.51,2784.65,2784.17,0,0.008823,1,2768.51,1,0
108105,2018-07-10,2786.24,2795.58,2793.84,0,0.003473,1,2788.56,1,0
108105,2018-07-11,2770.77,2785.91,2774.02,0,-0.007094,1,2779.82,1,0
108105,2018-07-12,2781.53,2799.22,2798.29,0,0.008749,1,2783.14,1,0
108105,2018-07-13,2791.69,2804.53,2801.31,0,0.001079,1,2796.93,1,0
108105,2018-07-16,2793.39,2803.71,2798.43,0,-0.001028,1,2801.43,1,0
108105,2018-07-17,2789.24,2814.19,2809.55,0,0.003974,1,2789.34,1,0
108105,2018-07-18,2805.89,2816.76,2815.62,0,0.002161,1,2811.35,1,0
108105,2018-07-19,2799.77,2812.05,2804.49,0,-0.003953,1,2809.37,1,0
108105,2018-07-20,2800.01,2809.7,2801.83,0,-0.000948,1,2804.55,1,0
108105,2018-07-23,2795.14,2808.61,2806.98,0,0.001838,1,2799.17,1,0
108105,2018-07-24,2811.12,2829.99,2820.4,0,0.004781,1,2820.68,1,0
108105,2018-07-25,2817.73,2848.03,2846.07,0,0.009102,1,2817.73,1,0
108105,2018-07-26,2835.26,2845.57,2837.44,0,-0.003032,1,2835.49,1,0
108105,2018-07-27,2808.34,2843.17,2818.82,0,-0.006562,1,2842.35,1,0
108105,2018-07-30,2798.11,2821.74,2802.6,0,-0.005754,1,2819,1,0
108105,2018-07-31,2808.06,2824.46,2816.29,0,0.004885,1,2809.73,1,0
108105,2018-08-01,2805.85,2825.83,2813.36,0,-0.00104,1,2821.17,1,0
108105,2018-08-02,2796.34,2829.91,2827.22,0,0.004926,1,2800.48,1,0
