secid,date,low,high,close,volume,return,cfadj,open,cfret,shrout
108105,2021-06-03,4167.93,4204.39,4192.85,0,-0.003629,1,4191.43,1,0
108105,2021-06-04,4206.05,4233.45,4229.89,0,0.008834,1,4206.05,1,0
108105,2021-06-07,4215.66,4232.34,4226.52,0,-0.000797,1,4229.34,1,0
108105,2021-06-08,4208.41,4236.74,4227.26,0,0.000175,1,4233.81,1,0
108105,2021-06-09,4218.74,4237.09,4219.55,0,-0.001824,1,4232.99,1,0
108105,2021-06-10,4220.34,4249.74,4239.18,0,0.004652,1,4228.56,1,0
108105,2021-06-11,4232.25,4248.38,4247.44,0,0.001948,1,4242.9,1,0
108105,2021-06-14,4234.07,4255.59,4255.15,0,0.001815,1,4248.31,1,0
108105,2021-06-15,4238.35,4257.16,4246.59,0,-0.002012,1,4255.28,1,0
108105,2021-06-16,4202.45,4251.89,4223.7,0,-0.00539,1,4248.87,1,0
108105,2021-06-17,4196.05,4232.29,4221.86,0,-0.000436,1,4220.37,1,0
108105,2021-06-18,4164.4,4204.78,4166.45,0,-0.013124,1,4204.78,1,0
108105,2021-06-21,4173.4,4226.24,4224.79,0,0.014002,1,4173.4,1,0
108105,2021-06-22,4217.27,4255.84,4246.44,0,0.005124,1,4224.61,1,0
108105,2021-06-23,4241.43,4256.6,4241.84,0,-0.001083,1,4249.27,1,0
108105,2021-06-24,4256.97,4271.28,4266.49,0,0.005811,1,4256.97,1,0
108105,2021-06-25,4271.16,4286.12,4280.7,0,0.003331,1,4274.45,1,0
108105,2021-06-28,4274.67,4292.14,4290.61,0,0.002315,1,4284.9,1,0
108105,2021-06-29,4287.04,4300.52,4291.8,0,0.000277,1,4293.21,1,0
108105,2021-06-30,4287.96,4302.43,4297.5,0,0.001328,1,4290.65,1,0
108105,2021-07-01,4300.73,4320.66,4319.94,0,0.005222,1,4300.73,1,0
108105,2021-07-02,4326.6,4355.43,4352.34,0,0.0075,1,4326.6,1,0
108105,2021-07-06,4314.37,4356.46,4343.54,0,-0.002022,1,4356.46,1,0
108105,2021-07-07,4329.79,4361.88,4358.13,0,0.003359,1,4351.01,1,0
108105,2021-07-08,4289.37,4330.88,4320.82,0,-0.008561,1,4321.07,1,0
108105,2021-07-09,4329.38,4371.6,4369.55,0,0.011278,1,4329.38,1,0
108105,2021-07-12,4364.03,4386.68,4384.63,0,0.003451,1,4372.41,1,0
108105,2021-07-13,4366.92,4392.37,4369.21,0,-0.003517,1,4381.07,1,0
108105,2021-07-14,4362.36,4393.68,4374.3,0,0.001165,1,4380.11,1,0
108105,2021-07-15,4340.7,4369.02,4360.03,0,-0.003262,1,4369.02,1,0
108105,2021-07-16,4322.53,4375.09,4327.16,0,-0.007539,1,4367.43,1,0
108105,2021-07-19,4233.13,4296.4,4258.49,0,-0.01587,1,4296.4,1,0
108105,2021-07-20,4262.05,4336.84,4323.06,0,0.015163,1,4265.11,1,0
108105,2021-07-21,4331.13,4359.7,4358.69,0,0.008242,1,4331.13,1,0
108105,2021-07-22,4350.06,4369.87,4367.48,0,0.002017,1,4361.27,1,0
108105,2021-07-23,4381.2,4415.18,4411.79,0,0.010145,1,4381.2,1,0
108105,2021-07-26,4405.45,4422.73,4422.3,0,0.002382,1,4409.58,1,0
108105,2021-07-27,4372.51,4416.38,4401.46,0,-0.004712,1,4416.38,1,0
108105,2021-07-28,4387.01,4415.47,4400.64,0,-0.000186,1,4402.95,1,0
108105,2021-07-29,4403.59,4429.97,4419.15,0,0.004206,1,4403.59,1,0
108105,2021-07-30,4389.65,4412.25,4395.26,0,-0.005406,1,4395.12,1,0
108105,2021-08-02,4384.81,4422.18,4387.16,0,-0.001843,1,4406.86,1,0
108105,2021-08-03,4373,4423.79,4423.15,0,0.008203,1,4392.74,1,0
108105,2021-08-04,4400.23,4416.17,4402.66,0,-0.004632,1,4415.95,1,0
108105,2021-08-05,4408.86,4429.76,4429.1,0,0.006005,1,4408.86,1,0
108105,2021-08-06,4429.07,4440.82,4436.52,0,0.001675,1,4429.07,1,0
108105,2021-08-09,4424.74,4439.39,4432.35,0,-0.00094,1,4437.77,1,0
108105,2021-08-10,4430.03,4445.21,4436.75,0,0.000993,1,4435.79,1,0
108105,2021-08-11,4436.42,4449.44,4447.7,0,0.002468,1,4442.18,1,0
108105,2021-08-12,4435.96,4461.77,4460.83,0,0.002952,1,4446.08,1,0
108105,2021-08-13,4460.82,4468.37,4468,0,0.001607,1,4464.84,1,0
108105,2021-08-16,4437.66,4480.26,4479.71,0,0.002621,1,4461.65,1,0
108105,2021-08-17,4417.83,4462.12,4448.08,0,-0.007061,1,4462.12,1,0
108105,2021-08-18,4397.59,4454.32,4400.27,0,-0.010748,1,4440.94,1,0
108105,2021-08-19,4367.73,4418.61,4405.8,0,0.001257,1,4382.44,1,0
108105,2021-08-20,4406.8,4444.35,4441.67,0,0.008142,1,4410.56,1,0
108105,2021-08-23,4450.29,4489.88,4479.53,0,0.008524,1,4450.29,1,0
108105,2021-08-24,4482.28,4492.81,4486.23,0,0.001496,1,4484.4,1,0
108105,2021-08-25,4485.66,4501.71,4496.19,0,0.00222,1,4490.45,1,0
108105,2021-08-26,4468.99,4495.9,4470,0,-0.005825,1,4493.75,1,0
108105,2021-08-27,4474.1,4513.33,4509.37,0,0.008808,1,4474.1,1,0
108105,2021-08-30,4513.76,4537.36,4528.79,0,0.004307,1,4513.76,1,0
108105,2021-08-31,4515.8,4531.39,4522.68,0,-0.001349,1,4529.75,1,0
108105,2021-09-01,4522.02,4537.11,4524.09,0,0.000312,1,4528.8,1,0
108105,2021-09-02,4524.66,4545.85,4536.95,0,0.002843,1,4534.48,1,0
108105,2021-09-03,4521.3,4541.45,4535.43,0,-0.000335,1,4532.42,1,0
108105,2021-09-07,4513,4535.38,4520.03,0,-0.003396,1,4535.38,1,0
108105,2021-09-08,4493.95,4521.79,4514.07,0,-0.001319,1,4518.09,1,0
108105,2021-09-09,4492.07,4529.9,4493.28,0,-0.004606,1,4513.02,1,0
108105,2021-09-10,4457.66,4520.47,4458.58,0,-0.007723,1,4506.92,1,0
108105,2021-09-13,4445.7,4492.99,4468.73,0,0.002276,1,4474.81,1,0
108105,2021-09-14,4435.46,4485.68,4443.05,0,-0.005747,1,4479.33,1,0
108105,2021-09-15,4438.37,4486.87,4480.7,0,0.008474,1,4447.49,1,0
108105,2021-09-16,4443.8,4485.87,4473.75,0,-0.001551,1,4477.09,1,0
108105,2021-09-17,4427.76,4471.52,4432.99,0,-0.009111,1,4469.74,1,0
108105,2021-09-20,4305.91,4402.95,4357.73,0,-0.016977,1,4402.95,1,0
108105,2021-09-21,4347.96,4394.87,4354.19,0,-0.000812,1,4374.45,1,0
108105,2021-09-22,4367.43,4416.75,4395.64,0,0.00952,1,4367.43,1,0
108105,2021-09-23,4406.75,4465.4,4448.98,0,0.012135,1,4406.75,1,0
108105,2021-09-24,4430.27,4463.12,4455.48,0,0.001461,1,4438.04,1,0
108105,2021-09-27,4436.19,4457.3,4443.11,0,-0.002776,1,4442.12,1,0
108105,2021-09-28,4346.33,4419.54,4352.63,0,-0.020364,1,4419.54,1,0
108105,2021-09-29,4355.08,4385.57,4359.46,0,0.001569,1,4362.41,1,0
108105,2021-09-30,4306.24,4382.55,4307.54,0,-0.01191,1,4370.67,1,0
108105,2021-10-01,4288.52,4375.19,4357.04,0,0.011491,1,4317.16,1,0
108105,2021-10-04,4278.94,4355.51,4300.46,0,-0.012986,1,4348.84,1,0
108105,2021-10-05,4309.87,4369.23,4345.72,0,0.010525,1,4309.87,1,0
108105,2021-10-06,4290.49,4365.57,4363.55,0,0.004103,1,4319.57,1,0
108105,2021-10-07,4383.73,4429.97,4399.76,0,0.008298,1,4383.73,1,0
108105,2021-10-08,4386.22,4412.02,4391.34,0,-0.001914,1,4406.51,1,0
108105,2021-10-11,4360.59,4415.88,4361.19,0,-0.006866,1,4385.44,1,0
108105,2021-10-12,4342.09,4374.89,4350.65,0,-0.002417,1,4368.31,1,0
108105,2021-10-13,4329.92,4372.87,4363.8,0,0.003023,1,4358.01,1,0
108105,2021-10-14,4386.75,4439.73,4438.26,0,0.017063,1,4386.75,1,0
108105,2021-10-15,4447.69,4475.82,4471.37,0,0.00746,1,4447.69,1,0
108105,2021-10-18,4447.47,4488.75,4486.46,0,0.003375,1,4463.72,1,0
108105,2021-10-19,4496.41,4520.4,4519.63,0,0.007393,1,4497.34,1,0
108105,2021-10-20,4524.4,4540.87,4536.19,0,0.003664,1,4524.42,1,0
108105,2021-10-21,4526.89,4551.44,4549.78,0,0.002996,1,4532.24,1,0
108105,2021-10-22,4524,4559.67,4544.9,0,-0.001073,1,4546.12,1,0
108105,2021-10-25,4537.36,4572.62,4566.48,0,0.004748,1,4553.69,1,0
108105,2021-10-26,4569.17,4598.53,4574.79,0,0.00182,1,4578.69,1,0
108105,2021-10-27,4551.66,4584.57,4551.68,0,-0.005052,1,4580.22,1,0
108105,2021-10-28,4562.84,4597.55,4596.42,0,0.009829,1,4562.84,1,0
108105,2021-10-29,4567.59,4608.08,4605.38,0,0.001949,1,4572.87,1,0
108105,2021-11-01,4595.06,4620.34,4613.67,0,0.0018,1,4610.62,1,0
108105,2021-11-02,4613.34,4635.15,4630.65,0,0.00368,1,4613.34,1,0
108105,2021-11-03,4621.19,4663.46,4660.57,0,0.006461,1,4630.65,1,0
108105,2021-11-04,4662.59,4683,4680.06,0,0.004182,1,4662.93,1,0
108105,2021-11-05,4681.32,4718.5,4697.53,0,0.003733,1,4699.26,1,0
108105,2021-11-08,4694.39,4714.92,4701.7,0,0.000888,1,4701.48,1,0
108105,2021-11-09,4670.87,4708.53,4685.25,0,-0.003499,1,4707.25,1,0
108105,2021-11-10,4630.86,4684.85,4646.71,0,-0.008226,1,4670.26,1,0
108105,2021-11-11,4648.31,4664.55,4649.27,0,0.000551,1,4659.39,1,0
108105,2021-11-12,4650.77,4688.47,4682.85,0,0.007223,1,4655.24,1,0
108105,2021-11-15,4672.86,4697.42,4682.8,0,-1.1e-05,1,4689.3,1,0
108105,2021-11-16,4679.42,4714.95,4700.9,0,0.003865,1,4679.42,1,0
108105,2021-11-17,4684.41,4701.5,4688.67,0,-0.002602,1,4701.5,1,0
108105,2021-11-18,4672.78,4708.8,4704.54,0,0.003385,1,4700.72,1,0
108105,2021-11-19,4694.22,4717.75,4697.96,0,-0.001399,1,4708.44,1,0
108105,2021-11-22,4682.17,4743.83,4682.94,0,-0.003197,1,4712,1,0
108105,2021-11-23,4652.66,4699.39,4690.7,0,0.001657,1,4678.48,1,0
108105,2021-11-24,4659.89,4702.87,4701.46,0,0.002294,1,4675.78,1,0
108105,2021-11-26,4585.43,4664.63,4594.62,0,-0.022725,1,4664.63,1,0
108105,2021-11-29,4625.26,4672.95,4655.27,0,0.0132,1,4628.75,1,0
108105,2021-11-30,4560,4646.02,4567,0,-0.018961,1,4640.25,1,0
108105,2021-12-01,4510.27,4652.94,4513.04,0,-0.011815,1,4602.82,1,0
108105,2021-12-02,4504.73,4595.46,4577.1,0,0.014194,1,4504.73,1,0
108105,2021-12-03,4495.12,4608.03,4538.43,0,-0.008449,1,4589.49,1,0
108105,2021-12-06,4540.51,4612.6,4591.67,0,0.011731,1,4548.37,1,0
108105,2021-12-07,4631.97,4694.04,4686.75,0,0.020707,1,4631.97,1,0
108105,2021-12-08,4674.52,4705.06,4701.21,0,0.003085,1,4690.86,1,0
108105,2021-12-09,4665.98,4695.26,4667.45,0,-0.007181,1,4691,1,0
108105,2021-12-10,4670.24,4713.57,4712.02,0,0.009549,1,4687.64,1,0
108105,2021-12-13,4667.6,4710.3,4668.97,0,-0.009136,1,4710.3,1,0
108105,2021-12-14,4606.52,4660.47,4634.09,0,-0.007471,1,4642.99,1,0
108105,2021-12-15,4611.22,4712.6,4709.85,0,0.016348,1,4636.46,1,0
108105,2021-12-16,4651.89,4731.99,4668.67,0,-0.008743,1,4719.13,1,0
108105,2021-12-17,4600.22,4666.7,4620.64,0,-0.010288,1,4652.5,1,0
108105,2021-12-20,4531.1,4587.9,4568.02,0,-0.011388,1,4587.9,1,0
108105,2021-12-21,4583.16,4651.14,4649.23,0,0.017778,1,4594.96,1,0
108105,2021-12-22,4645.53,4697.67,4696.56,0,0.01018,1,4650.36,1,0
108105,2021-12-23,4703.96,4740.74,4725.79,0,0.006224,1,4703.96,1,0
108105,2021-12-27,4733.99,4791.49,4791.19,0,0.013839,1,4733.99,1,0
108105,2021-12-28,4780.04,4807.02,4786.35,0,-0.00101,1,4795.49,1,0
108105,2021-12-29,4778.08,4804.06,4793.06,0,0.001402,1,4788.64,1,0
108105,2021-12-30,4775.33,4808.93,4778.73,0,-0.00299,1,4794.23,1,0
108105,2021-12-31,4765.75,4786.83,4766.18,0,-0.002626,1,4775.21,1,0
